20405 221915 260018 388873 410143 430396 441364 450365 455241,180
238313 357734 393884 451484 452196,10
33040 239967 351321 422126 442557 450359 451942,28
57453 85424 109453 169264 425447 451791 453274,60
50586 101458 160835 191876 241519 355681 392407 434386 451242 451928,35
48465 269175 435109 451019 456631,43
16363 142403 344950 386003 454820 456450,125
11253 56077 57326 256727 265440 282280 312036 389914 449815 450465,695
12044 51448 364343 376925 447738 448408,341
100906 171477 188292 216623 385303 451963 456859,18
172615 181597 365567 398083 452124 456202,5
46623 60615 258420 274650 412403 449579 449891,171
27617 139965 431819 448831 455090,522
49315 73672 137131 264828 272338 391153 405367 451288 451619,80
10515 13088 19698 167059 196518 365404 373038 454864 455802,2207
124282 298752 332636 335388 446157 451453 455859,12
120698 264171 270852 364654 455148 455932,16
8114 118071 228918 238770 317993 350796 380115 448879 454271,181
20675 28853 67771 71394 200309 293677 303459 322913 449345 451501,199
217607 224547 262642 396696 448841 456609,12
44385 196282 226322 303802 365375 424390 450156 452677,82
66883 101615 232441 402431 447880 457258,32
165426 192007 197510 456362 457031,7
120679 430706 438273 447518 448768 453000,20
17527 43824 112089 207635 258387 275295 323014 455024 456853,61
11978 151244 167081 333013 360492 407150 409374 431677 451806 456152,18
148006 155718 330771 447923 455661,17
8329 56631 128118 193782 209189 336193 447880 447894,931
36052 74374 102643 167174 257472 302198 323668 455373 456200,43
119180 268096 307820 385907 392862 450419 452594,14
62581 68927 103080 138983 297418 384485 421424 450812 456541,16
79833 91122 170521 277759 298721 335118 443418 451264 453572,38
173223 191996 325677 447677 448019,8
85917 91798 235538 388513 449865 457066,31
32618 117446 325961 452173 455644,209
69002 154813 221294 426334 452275 457216,26
106193 121173 227026 230554 299450 414741 447697 451515,32
51400 256051 357235 387933 452383 454399,77
35979 95964 113881 385769 449261 450015,28
21973 107284 160729 336765 351166 450525 457277,49
7964 86274 99290 158652 274408 341365 343548 450470 454699,203
3444 127347 161300 214140 276827 304996 322838 368083 450479 457532,114
41724 117932 203959 322640 456203 456824,21
54533 78666 122751 329015 331662 444162 453519 455743,25
124072 295607 373769 408025 450463 455718,6
123424 153530 195790 205089 291341 367362 436419 454039 456009,23
126804 268830 296903 453600 457186,12
75959 78337 159943 182716 306230 397428 451296 454189,19
157693 238398 253399 309178 350299 450589 456471,12
33921 137532 140253 204597 360422 361880 372630 448454 450589,122
61881 79140 206281 277371 367292 402553 449308 449479,23
89744 129574 158042 197017 210888 217213 240552 363820 448586 452284,39
20674 52872 230111 276612 309136 332934 423113 452725 454397,61
111457 164770 363280 451400 455699,29
64315 249112 254775 262190 450816 453839,61
200185 346281 405421 430119 437155 449914 452266,10
30483 156840 232873 298061 331596 335228 450060 452139,187
1654 257318 302977 453840 455443,6050
186785 348337 371431 372438 448193 451814,19
49795 99385 128213 338415 364276 365251 448856 455417,88
25910 39396 155503 253514 278323 327343 364733 453402 455907,53
7375 123559 128360 217651 287354 297408 314300 452530 454158,423
299285 318128 337863 450020 454824,6
157340 311391 389943 448720 457039,56
93281 141740 204893 448910 456470,13
45591 101029 229812 312837 339869 453621 454192,209
9406 89800 267984 342091 397240 408286 449257 450957,969
2515 212673 320287 348347 350667 356066 449226 456988,209
119106 247108 330427 451056 452801,12
10693 166453 177031 179187 194369 293630 373839 381561 449285 456508,831
21785 260113 405417 453294 456617,10
102590 137040 237638 249821 452551 454158,15
165017 376171 392776 441259 450531 452080,10
14123 43881 273953 281877 314734 341109 347155 448020 454349,104
107405 192535 225810 254443 270652 305449 397836 441126 448372 454357,30
106599 198524 265304 301068 454798 454969,33
50543 203038 222268 327008 449025 452517,21
91562 273866 306411 306594 362917 408654 448046 453200,19
99956 177023 193203 325024 352412 404904 450632 455028,17
132843 351414 401631 451492 453942,11
71395 118076 156072 194758 366189 409505 429610 450339 452633,40
87663 181329 186441 244832 334368 366978 368129 449532 455654,37
235263 251071 426613 452287 457111,13
45439 76014 260398 386023 445312 451211 453839,13
34409 90512 195001 312437 358895 379926 403383 449341 450488,14
6398 144851 203658 217734 244069 265868 339626 450040 452174,105
25304 345650 430909 452966 454706,8
55334 66883 86039 177231 254460 451539 455277,41
43695 55589 165291 347943 379833 448630 456295,17
49991 79489 173379 236047 259609 362264 448212 456391,156
133714 203493 205320 243299 347833 357618 377297 436037 449671 455046,222
72585 89421 203351 451320 455025,188
122373 171475 241743 316949 351321 396036 417765 446812 450695 456060,29
237863 255014 324533 328259 366384 448240 457545,14
84998 95774 158898 203231 273201 301792 347524 451992 454433,70
36368 100778 330912 360228 369019 390785 433705 447980 457341,41
56817 242859 268927 378586 384390 410182 419204 448812 452172,52
104752 129577 242868 320535 339722 362636 375501 432786 449922 451595,44
11290 96917 124584 134825 203917 310169 358901 453730 455703,266
127450 138504 239087 313118 342858 450141 453016,14
