34639 138278 169597 235558 301851 404022 428721 451623 457206,2
38234 50496 100709 136987 213961 395910 452020 457069,1
18550 50644 148657 172151 341764 354989 452909 457186,2
443 7577 104260 183035 242851 382120 411335 428923 456108 457001,166
5884 48419 214859 434205 453645 454490,1
14499 30880 157755 245147 246801 410757 437891 448821 448939,3
15914 98982 125720 162453 274847 394397 444931 454853 455265,12
1888 39243 52015 115446 453170 454540,22
7976 62396 165139 237967 253059 326283 344928 449535 455715,35
23773 75469 78600 210094 291494 301111 350348 451584 457108,1
3343 60667 139710 162813 428275 448975 456048,14
9752 125032 138887 242936 267033 348053 402675 422530 451225 452044,4
31515 135491 155101 259035 410986 455278 456380,1
15753 47868 165700 287835 385085 455889 455960,1
3797 80633 160269 227548 244030 271956 345315 394084 455730 456563,2
62504 103715 218046 227769 301711 321485 357095 397917 451584 455553,3
6418 22350 70792 222907 227294 249156 275628 397094 448337 456547,41
711 25750 31212 197088 253956 306409 325256 453039 456102,15
25016 32359 33613 146131 246660 299428 310348 335659 450098 453659,1
9131 96310 202409 276604 335797 413953 432401 452150 453545,3
40980 330675 443025 447965 455217,4
14566 133099 352925 397262 448667 455781,2
47615 50677 116176 183441 206242 251007 451906 453545,1
14308 66208 106314 202951 233428 448846 451543,1
18889 49083 57168 240190 391043 395334 450973 454930,1
111072 118325 214619 271330 369580 449691 451330,1
24029 106536 179798 447941 455293,5
6084 163084 397786 448008 449666,2
5881 108246 128160 142824 182650 188356 321796 412657 448716 452013,1
12120 42836 112901 142920 258534 387041 455624 457066,1
14906 59233 77406 110709 157161 202722 228571 454859 455366,1
692 103486 121202 224621 429307 445425 450880 451483,12
4695 84269 130216 253391 436333 450915 454056,11
2557 109925 147079 262064 264639 279527 332744 367346 448694 452262,49
2831 222251 288643 403818 446109 448250 448417,150
23104 25414 122795 192292 208594 418917 447384 447604 455589,8
27170 51635 95943 110518 236213 316903 420180 452314 452339,4
2909 48943 124606 296629 366157 442611 453227 454748,9
5795 59485 120206 123413 140141 185937 378913 396343 453344 456547,1
35112 40644 132692 161953 176863 183348 232766 278892 450828 454439,1
41561 100002 156317 183502 251046 370051 447923 455560,1
23208 188470 382262 395627 452842 454272,3
29676 170110 263771 298722 317201 346377 454852 457110,2
21022 156498 192853 199411 300127 389301 453235 454939,7
18177 58361 65072 118041 118436 173981 209490 375950 449607 455504,4
3337 92359 126665 449960 455730,12
4740 15576 117346 209435 244746 349265 370600 386802 449770 451803,17
14382 164862 198229 221943 452403 455650,1
541 24227 42531 218078 315103 326865 435265 452811 455568,4
152590 153241 288014 299200 351097 363585 442560 445704 451809 456164,1
8289 27456 41923 202291 227549 234211 400313 434479 449472 456633,6
20585 23013 117551 292398 380862 454581 457455,2
4398 108501 297941 323486 362385 380895 425242 453731 454986,22
27923 201891 263914 281566 377157 384924 452878 453295,1
23550 58470 85948 176729 246577 285855 346435 449716 455452,1
6118 23539 91647 194175 297419 317653 357416 454804 456551,4
31320 159036 169185 169641 181948 257637 278050 371714 449340 452156,1
332 82724 105944 195423 373430 415245 452676 457041,1198
51664 156721 167270 183643 219395 374107 439080 450981 451167,1
663 32207 91049 107162 129508 130897 281289 448357 453044,1
19177 195365 287391 288227 450848 456652,36
93283 325893 418342 436974 452510 456884,5
9629 27580 50213 50755 201618 279714 329675 425283 448915 449637,22
54203 100337 276620 449300 453175,1
58419 77312 152470 182636 289878 315976 452253 454437,6
35499 69027 73316 104839 173781 210218 225141 235914 447736 452501,2
6159 121996 163960 221748 438887 449894 452927,5
51706 174043 185047 455570 455978,2
3091 56799 341196 373901 394086 452461 453111,2
20418 41093 183932 219064 233640 260689 403041 452098 456628,1
160521 223472 229696 247973 252123 295198 422131 447858 453380,1
21737 57435 158207 206293 330607 339818 453553 453994,1
9676 106396 169592 174350 204037 317632 324783 349090 456017 457295,1
8184 105609 158268 181746 233634 410523 419470 453093 457349,1
911 109394 143210 150210 153110 164647 416227 430302 453969 454268,81
8289 49989 51942 165543 305008 318262 448707 450098,6
46915 165607 278835 302902 366451 411956 443523 448786 449585,1
118 46589 96047 119692 250612 382481 410199 453055 454948,11
5839 39171 39664 193924 224921 288958 431008 451553 457360,1
6097 105833 106183 121055 149178 318831 436558 449266 451695,98
9741 73824 176150 205876 234157 243300 356827 419039 449209 457346,8
1139 144589 189302 197441 197767 265927 297583 451696 453514,56
27580 270159 348991 431688 453395 456644,9
19898 145270 153363 249394 298152 346622 453646 453907,2
19928 35984 299006 406492 450903 453218,1
6266 58411 87658 146748 223302 372749 451535 454416,5
17789 64049 186273 205201 285949 451568 454927,4
114064 154819 350803 399642 410983 447746 457356,1
44356 57255 62258 114388 125208 126544 189011 234919 453978 457533,2
34148 51499 340309 450574 454799,1
37457 218230 307611 402349 451580 452196,3
5897 57270 186997 234758 306257 338228 451512 455333,2
21972 38717 111976 127018 186384 211593 271084 447661 452078,1
100051 138109 139130 285249 384099 445507 453539 456709,1
2983 13260 25968 31925 262483 410034 452715 455233,35
10760 153318 254171 331007 452082 452823,1
9197 156506 264331 314437 347236 371685 456730 456767,11
6606 6937 97495 159529 180091 233491 278344 356222 449891 453283,6
12481 37497 206742 453556 455602,2
9602 100277 105069 105242 221058 355074 361419 401502 454800 455565,3
