110 1260 1598 2036 284 3424 3515 4145 477 538 582 6332 7161 7810 8832 94,16605
11425 121 12496 1698 1790 18 2104 2695 2753 284 326 40 55 624 692,15373
1036 11814 121 1452 160 19823 244 3096 337 34760 4732 477 48286 574 602 6400 6664 998,11022
122 14043 14056 198 238 257 268 274 4008 4088 4202 4366 4775 55 5505 5648 6400 66,5371
1874 1926 2104 225 238 265 3663 3846 5021 5842 624 71 7457 7786,3084
1036 1132 12106 145 1527 1589 16154 1766 2 244 2450 28057 284 393 4716 4732 4753 55 61 624 63932 8915,22897
1367 1520 198 2453 2849 3948 40 4080 527 529 5503 624 781,5843
11490 122 14581 1585 15925 239 244 284 41062 4642 46951 4799 4976 527 55 5559 56015 68 9 9346,13021
1068 11296 1210 1445 2 20241 284 3016 30601 30602 3111 3515 38573 3999 43958 538 5465 55 624 7303 78 872,15294
1036 10563 110 1109 1375 1818 18544 198 1988 284 2900 2969 3546 419 4732 58585 5885 591 5915 691 8508,6533
110 11820 132 1459 244 268 284 3444 370 4081 419 4364 533 55 7322 826 85 9424 99,11107
1063 160 1660 17101 196 244 277 284 29 3093 326 3272 33 3589 418 5202 55 58143 624 64295 685 94 988,13649
1036 150 15398 1598 196 2040 215 2293 2312 244 2682 2815 2912 315 4512 4732 477 49485 55 606 624 97,10682
1036 10743 12000 121 1260 1553 1557 160 196 2534 2801 42959 49782 5187 55 68,9071
122 1298 1849 185 1926 198 2 2035 214 2723 3411 3792 4738 4753 571 591 636 998,10662
1259 1260 1589 19930 2 244 25511 268 270 288 33175 3697 4755 48 512 7810 8011 9818,10003
121 122 16422 1690 2479 284 3515 3518 356 3999 538 5885 629 71,11110
10111 1172 1260 150 1598 2 2046 2361 238 2450 257 29273 395 417 4716 4755 48 4881 4986 55 57 624 760 807 968,14060
110 15763 16358 18 2682 2743 284 3515 4739 538 539 8053 97,6631
1036 1109 1144 121 1532 1698 1979 198 1983 2 2017 23232 23778 247 2569 26348 2686 29 33 412 43 4489 4806 495 5073 5116 55 76074 8438 8439 94 9624,17677
11734 121 1259 1338 1376 1584 18 1811 198 244 2458 2460 51 57180 692 7012 71 76190 783 94,15215
10030 120 121 160 17397 184 19015 244 284 31092 3515 4476 518 538,14009
1109 12104 1298 150 15363 1598 2 2450 2735 33 3515 5187 5193 55 5627 624 85 968,8058
11432 121 122 1598 198 2298 284 29 326 3515 4799 538 55 75 8548 9472 9919,17258
1316 1726 1795 1926 198 2100 244 2460 3515 36917 393 40 46059 538 5953 66 75,10054
1210 1360 1546 1559 181 18879 198 2433 244 2449 2593 268 284 3020 3041 3515 3537 538 55 58 5974 624 692 75 7661 7957 807 8898 955,22580
121 16536 1672 1849 185 1903 198 21621 225 2458 284 337 3515 4584 4738 47552 48 5 538 5392 55 5565 559 5703 67086,16550
13701 15321 235 244 268 3590 412 4775 624 66144 741 75977 8898 8962,7484
1010 10511 110 1197 121 150 160 18 2034 244 268 2947 3756 40 53613 564 582 624 692 700 8898 9787,22672
1036 160 1766 2425 2450 3383 3515 4056 4129 48294 538 5465 624 67170 732 75 78 84,8419
11079 1144 11874 1298 1525 2 208 23778 2616 284 29 30601 30602 33 4489 5157 5465 6007 606 624 6400 8482 8682 872,11115
1195 1546 1548 1853 196 268 3501 5147 55 5689 575 6185 75,3268
10815 1109 1260 1598 1621 18 2 244 3104 3369 3515 3766 4377 450 538 624 764,13128
1036 1132 12616 15191 1772 2155 284 3515 43812 51 538 55 57 823,10219
13360 17148 1849 2 23994 25422 326 3759 38817 4738 5095 624 7705 83572 88264,5495
10413 1298 160 18 2 22259 244 3074 3705 3777 3934 4738 509 5685 624 762,10780
1036 1195 1926 2305 25063 2690 284 3515 375 465 538 55201 558 692 7092 75 80136,8109
10496 150 196 198 2 2099 2100 225 24981 284 289 32034 42923 4775 5057 55 5650 60 624 955 968,15764
10108 11949 121 1210 132 1838 20634 2450 250 267 282 284 40 5079 527 533 549 55 56966 5881 624 7188 78086 8552 8553,13910
121 14266 1520 160 2 20175 2256 244 2458 268 274 2849 3117 393 5135 55 6555 721 8504,17735
128 2305 2460 2695 2815 37239 4489 5 525 624 7544 8168 8947 951,2109
1024 1598 16598 1770 2449 2450 284 33 3515 43 4489 52531 538 605 624 71 75 7878 85110 9183,10032
1134 1171 1210 1226 12524 1698 17378 196 2 238 268 2682 284 3204 3687 55 624 6400 7287 7737 820,14850
1036 121 2 2117 268 33618 34101 3590 39866 4863 624 7693 773 7873,10910
1144 13722 17238 198 22724 30983 33 3500 435 4738 5 5688 668 688,2448
124 1260 1326 1407 14271 2 2916 3506 3515 459 477 538 545 55 624 6260 66 71 806,12202
14165 1589 160 1926 2 2069 23705 244 2450 284 3501 353 3680 4145 449 4565 55 624 668 71 7786 807 824 9111 94,19515
11622 122 1585 1988 23 25113 3515 38723 538 624 9159,2026
10737 1144 121 160 185 21208 244 2613 33 3537 4738 624 6393 7918 8007 84460 8988 9639 97 99 9919,13916
1036 139 14611 1598 2100 21632 244 25167 25222 284 356 375 441 4623 48 495 5081 5418 55 6045 624 6376 75 764 84183 871 948,13797
1128 1260 193 2016 213 238 244 267 268 284 3515 428 4363 4427 528 538 624 8898,14951
1135 11607 1205 15660 1985 2 2034 2059 238 239 244 267 28404 3814 4081 527 66 75 7865 984,12609
1144 1388 14132 149 1598 1789 244 31179 4738 55 6036 7582,4930
1038 1144 1260 1298 133 2 2059 20785 2256 2686 274 284 3811 40416 4269 4489 466 5465 55 606 624 692 7 721 7582 78 8898,17163
121 160 2450 2458 268 2739 4035 624 6476 7396 8898,7842
110 1210 139 145 1459 1536 1546 18 2 2100 268 272 279 284 3646 3696 3906 419 4579 55 550 56541 582 588 606 68 7705 77749 9256 97,24801
110 1109 115 121 1459 14612 160 19360 1988 25359 30601 30602 3413 3515 538 58635 6476 68 7182 79598 872 9455,6804
110 11366 121 1242 1260 133 160 161 16794 1685 198 2 2034 2450 247 2618 284 3041 3464 3515 3646 39 442 538 582 624 7134 807 8107 837 9024,29355
1031 1036 1298 1376 14749 1478 1628 1820 198 2 2016 3039 3290 3412 3777 4239 428 44 449 459 4753 5095 5531 624 66 697 827,9857
